trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_dropoff_window,end_pickup_dropoff_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset
t_1367409_b_29741_tn_4,07:55:00,07:55:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_4,07:56:00,07:56:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_4,08:05:00,08:05:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_4,08:06:00,08:06:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_5,08:06:00,08:06:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_5,08:13:00,08:13:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_5,08:17:00,08:17:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_5,08:18:00,08:18:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_5,08:19:00,08:19:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_5,08:20:00,08:20:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_5,08:29:00,08:29:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_5,08:30:00,08:30:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_6,08:30:00,08:30:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_6,08:37:00,08:37:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_6,08:41:00,08:41:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_6,08:42:00,08:42:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_6,08:43:00,08:43:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_6,08:44:00,08:44:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_6,08:53:00,08:53:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_6,08:54:00,08:54:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_7,08:54:00,08:54:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_7,09:01:00,09:01:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_7,09:05:00,09:05:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_7,09:06:00,09:06:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_7,09:07:00,09:07:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_7,09:08:00,09:08:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_7,09:17:00,09:17:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_7,09:18:00,09:18:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_8,09:18:00,09:18:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_8,09:25:00,09:25:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_8,09:29:00,09:29:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_8,09:30:00,09:30:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_8,09:31:00,09:31:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_8,09:32:00,09:32:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_8,09:41:00,09:41:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_8,09:42:00,09:42:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_9,09:42:00,09:42:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_9,09:49:00,09:49:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_9,09:53:00,09:53:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_9,09:54:00,09:54:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_9,09:55:00,09:55:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_9,09:56:00,09:56:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_9,10:05:00,10:05:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_29741_tn_9,10:06:00,10:06:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_1,06:30:00,06:30:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_1,06:37:00,06:37:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_1,06:41:00,06:41:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_1,06:42:00,06:42:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_1,06:43:00,06:43:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_1,06:44:00,06:44:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_1,06:53:00,06:53:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_1,06:54:00,06:54:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_10,10:06:00,10:06:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_10,10:13:00,10:13:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_10,10:17:00,10:17:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_10,10:18:00,10:18:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_10,10:19:00,10:19:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_10,10:20:00,10:20:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_10,10:29:00,10:29:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_10,10:30:00,10:30:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_11,10:30:00,10:30:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_11,10:37:00,10:37:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_11,10:41:00,10:41:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_11,10:42:00,10:42:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_11,10:43:00,10:43:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_11,10:44:00,10:44:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_11,10:53:00,10:53:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_11,10:54:00,10:54:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_12,10:54:00,10:54:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_12,11:01:00,11:01:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_12,11:05:00,11:05:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_12,11:06:00,11:06:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_12,11:07:00,11:07:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_12,11:08:00,11:08:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_12,11:17:00,11:17:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_12,11:18:00,11:18:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_13,11:18:00,11:18:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_13,11:25:00,11:25:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_13,11:29:00,11:29:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_13,11:30:00,11:30:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_13,11:31:00,11:31:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_13,11:32:00,11:32:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_13,11:41:00,11:41:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_13,11:42:00,11:42:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_14,11:42:00,11:42:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_14,11:49:00,11:49:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_14,11:53:00,11:53:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_14,11:54:00,11:54:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_14,11:55:00,11:55:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_14,11:56:00,11:56:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_14,12:05:00,12:05:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_14,12:06:00,12:06:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_15,12:06:00,12:06:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_15,12:13:00,12:13:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_15,12:17:00,12:17:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_15,12:18:00,12:18:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_15,12:19:00,12:19:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_15,12:20:00,12:20:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_15,12:29:00,12:29:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_15,12:30:00,12:30:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_16,12:30:00,12:30:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_16,12:37:00,12:37:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_16,12:41:00,12:41:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_16,12:42:00,12:42:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_16,12:43:00,12:43:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_16,12:44:00,12:44:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_16,12:53:00,12:53:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_16,12:54:00,12:54:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_17,12:54:00,12:54:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_17,13:01:00,13:01:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_17,13:05:00,13:05:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_17,13:06:00,13:06:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_17,13:07:00,13:07:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_17,13:08:00,13:08:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_17,13:17:00,13:17:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_17,13:18:00,13:18:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_18,13:18:00,13:18:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_18,13:25:00,13:25:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_18,13:29:00,13:29:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_18,13:30:00,13:30:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_18,13:31:00,13:31:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_18,13:32:00,13:32:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_18,13:41:00,13:41:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_18,13:42:00,13:42:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_19,13:42:00,13:42:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_19,13:49:00,13:49:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_19,13:53:00,13:53:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_19,13:54:00,13:54:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_19,13:55:00,13:55:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_19,13:56:00,13:56:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_19,14:05:00,14:05:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_19,14:06:00,14:06:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_2,06:54:00,06:54:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_2,07:01:00,07:01:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_2,07:05:00,07:05:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_2,07:06:00,07:06:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_2,07:07:00,07:07:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_2,07:08:00,07:08:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_2,07:17:00,07:17:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_2,07:18:00,07:18:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_20,14:06:00,14:06:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_20,14:13:00,14:13:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_20,14:17:00,14:17:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_20,14:18:00,14:18:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_20,14:19:00,14:19:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_20,14:20:00,14:20:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_20,14:29:00,14:29:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_20,14:30:00,14:30:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_21,14:30:00,14:30:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_21,14:37:00,14:37:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_21,14:41:00,14:41:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_21,14:42:00,14:42:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_21,14:43:00,14:43:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_21,14:44:00,14:44:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_21,14:53:00,14:53:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_21,14:54:00,14:54:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_22,14:54:00,14:54:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_22,15:01:00,15:01:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_22,15:05:00,15:05:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_22,15:06:00,15:06:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_22,15:07:00,15:07:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_22,15:08:00,15:08:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_22,15:17:00,15:17:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_22,15:18:00,15:18:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_23,15:18:00,15:18:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_23,15:25:00,15:25:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_23,15:29:00,15:29:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_23,15:30:00,15:30:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_23,15:31:00,15:31:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_23,15:32:00,15:32:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_23,15:41:00,15:41:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_23,15:42:00,15:42:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_24,15:42:00,15:42:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_24,15:49:00,15:49:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_24,15:53:00,15:53:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_24,15:54:00,15:54:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_24,15:55:00,15:55:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_24,15:56:00,15:56:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_24,16:05:00,16:05:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_24,16:06:00,16:06:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_25,16:06:00,16:06:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_25,16:13:00,16:13:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_25,16:17:00,16:17:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_25,16:18:00,16:18:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_25,16:19:00,16:19:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_25,16:20:00,16:20:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_25,16:29:00,16:29:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_25,16:30:00,16:30:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_26,16:30:00,16:30:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_26,16:37:00,16:37:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_26,16:41:00,16:41:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_26,16:42:00,16:42:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_26,16:43:00,16:43:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_26,16:44:00,16:44:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_26,16:53:00,16:53:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_26,16:54:00,16:54:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_27,16:54:00,16:54:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_27,17:01:00,17:01:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_27,17:05:00,17:05:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_27,17:06:00,17:06:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_27,17:07:00,17:07:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_27,17:08:00,17:08:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_27,17:17:00,17:17:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_27,17:18:00,17:18:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_28,17:18:00,17:18:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_28,17:25:00,17:25:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_28,17:29:00,17:29:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_28,17:30:00,17:30:00,2384170,4,,0,0,2899.44253463066,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_28,17:31:00,17:31:00,2384169,5,,0,0,3097.18069201346,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_28,17:32:00,17:32:00,2384146,6,,0,0,3266.00522202618,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_28,17:41:00,17:41:00,2384162,7,,0,0,4995.05817599514,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_28,17:42:00,17:42:00,2384147,8,,0,0,5627.20002702,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_29,17:42:00,17:42:00,2384147,1,,0,0,0,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_29,17:49:00,17:49:00,2384182,2,,0,0,1996.19443552079,0,,,,,1,1,,,,,,,,
t_1367409_b_30612_tn_29,17:53:00,17:53:00,2751959,3,,0,0,2692.86360341596,0,,,,,1,1,,,,,,,,
